name,id,nametype,recclass,mass_grams,fall,year,reclat,reclong,geolocation,geometry,state_abbrev,state,county,country,elevation
Silao,23594,Valid,H5,1710.0,Fell,1995,20.933329999999998,-101.38333,"(20.93333, -101.38333)",POINT (-101.38333 20.93333),None_Found,Guanajuato,Silao de la Victoria,México,0.0
Sioux County,23614,Valid,Eucrite-mmict,4100.0,Fell,1933,42.58333,-103.66667,"(42.58333, -103.66667)",POINT (-103.66667 42.58333),None_Found,Nebraska,Sioux County,United States,0.0
St. Louis,23089,Valid,H4,1000.0,Fell,1950,38.7,-90.23333000000001,"(38.7, -90.23333)",POINT (-90.23333 38.7),None_Found,Missouri,,United States,0.0
St. Mary's County,23091,Valid,LL3.3,24.3,Fell,1919,38.16667,-76.38333,"(38.16667, -76.38333)",POINT (-76.38333 38.16667),None_Found,Maryland,Saint Mary's County,United States,0.0
Stratford,23728,Valid,L6,50.0,Fell,1974,41.2,-73.13333,"(41.2, -73.13333)",POINT (-73.13333 41.2),None_Found,Connecticut,Greater Bridgeport COG,United States,0.0
St-Robert,23733,Valid,H5,25400.0,Fell,1994,45.96861,-72.97806,"(45.96861, -72.97806)",POINT (-72.97806 45.96861),None_Found,Québec,Pierre-De Saurel,Canada,0.0
Success,23736,Valid,L6,3500.0,Fell,1924,36.48333,-90.66667,"(36.48333, -90.66667)",POINT (-90.66667 36.48333),None_Found,Arkansas,Clay County,United States,0.0
Sutter's Mill,55529,Valid,C,992.5,Fell,2012,38.80389,-120.90806,"(38.80389, -120.90806)",POINT (-120.90806 38.80389),None_Found,California,El Dorado County,United States,0.0
Sylacauga,23773,Valid,H4,5560.0,Fell,1954,33.188359999999996,-86.2945,"(33.18836, -86.2945)",POINT (-86.2945 33.18836),None_Found,Alabama,Talladega County,United States,0.0
Tagish Lake,23782,Valid,C2-ung,10000.0,Fell,2000,59.704440000000005,-134.20139,"(59.70444, -134.20139)",POINT (-134.20139 59.70444),None_Found,British Columbia,Stikine Region,Canada,0.0
Tilden,23998,Valid,L6,74800.0,Fell,1927,38.2,-89.68333,"(38.2, -89.68333)",POINT (-89.68333 38.2),None_Found,Illinois,Randolph County,United States,0.0
Tomatlan,24020,Valid,H6,900.0,Fell,1879,20.16667,-105.21667,"(20.16667, -105.21667)",POINT (-105.21667 20.16667),None_Found,Jalisco,Tomatlán,México,0.0
Torrington,24032,Valid,H6,259.1,Fell,1944,42.06667,-104.16667,"(42.06667, -104.16667)",POINT (-104.16667 42.06667),None_Found,Wyoming,Goshen County,United States,0.0
Troup,24054,Valid,L6,1020.0,Fell,1917,32.16667,-95.1,"(32.16667, -95.1)",POINT (-95.1 32.16667),None_Found,Texas,Smith County,United States,0.0
Turtle Lake,47343,Valid,L5,89.3,Fell,1996,45.34583,-92.05167,"(45.34583, -92.05167)",POINT (-92.05167 45.34583),None_Found,Wisconsin,Barron County,United States,0.0
Tuxtuac,24086,Valid,LL5,30000.0,Fell,1975,21.66667,-103.36667,"(21.66667, -103.36667)",POINT (-103.36667 21.66667),None_Found,Zacatecas,Tepechitlán,México,0.0
Vernon County,24168,Valid,H6,1500.0,Fell,1865,43.5,-91.16667,"(43.5, -91.16667)",POINT (-91.16667 43.5),None_Found,Wisconsin,Vernon County,United States,0.0
Vilna,24183,Valid,L5,0.1,Fell,1967,54.225,-111.69167,"(54.225, -111.69167)",POINT (-111.69167 54.225),None_Found,Alberta,County of St. Paul,Canada,0.0
Walters,24210,Valid,L6,28100.0,Fell,1946,34.33333,-98.3,"(34.33333, -98.3)",POINT (-98.3 34.33333),None_Found,Oklahoma,Cotton County,United States,0.0
Warrenton,24215,Valid,CO3.7,1600.0,Fell,1877,38.68333,-91.15,"(38.68333, -91.15)",POINT (-91.15 38.68333),None_Found,Missouri,Warren County,United States,0.0
Washougal,24218,Valid,Howardite,225.0,Fell,1939,45.58333,-122.35,"(45.58333, -122.35)",POINT (-122.35 45.58333),None_Found,Washington,Clark County,United States,0.0
Weston,24249,Valid,H4,150000.0,Fell,1807,41.266667,-73.266667,"(41.266667, -73.266667)",POINT (-73.266667 41.266667),None_Found,Connecticut,Greater Bridgeport COG,United States,0.0
Wethersfield (1971),24250,Valid,L6,350.0,Fell,1971,41.7,-72.65,"(41.7, -72.65)",POINT (-72.65 41.7),None_Found,Connecticut,Capitol Region COG,United States,0.0
Wethersfield (1982),24251,Valid,L6,2756.0,Fell,1982,41.71056,-72.67361,"(41.71056, -72.67361)",POINT (-72.67361 41.71056),None_Found,Connecticut,Capitol Region COG,United States,0.0
Whetstone Mountains,49514,Valid,H5,2138.74,Fell,2009,31.96185,-110.434183,"(31.96185, -110.434183)",POINT (-110.434183 31.96185),None_Found,Arizona,Cochise County,United States,0.0
Worden,24337,Valid,L5,1551.0,Fell,1997,42.38467,-83.6115,"(42.38467, -83.6115)",POINT (-83.6115 42.38467),None_Found,Michigan,Washtenaw County,United States,0.0
Yorktown (New York),30370,Valid,L5,250.0,Fell,1869,41.28333,-73.81667,"(41.28333, -73.81667)",POINT (-73.81667 41.28333),None_Found,New York,Westchester County,United States,0.0
Abajo,4,Valid,H5,331.0,Found,1982,26.8,-105.41667,"(26.8, -105.41667)",POINT (-105.41667 26.8),None_Found,Chihuahua,Matamoros,México,0.0
Abbott,5,Valid,H3-6,21100.0,Found,1951,36.3,-104.28333,"(36.3, -104.28333)",POINT (-104.28333 36.3),None_Found,New Mexico,Colfax County,United States,0.0
Abernathy,7,Valid,L6,2914.0,Found,1941,33.85,-101.8,"(33.85, -101.8)",POINT (-101.8 33.85),None_Found,Texas,Hale County,United States,0.0
Achilles,369,Valid,H5,16000.0,Found,1924,39.77667,-100.81333000000001,"(39.77667, -100.81333)",POINT (-100.81333 39.77667),None_Found,Kansas,Rawlins County,United States,0.0
Ackerly,55379,Valid,L5,3046.0,Found,1995,32.59033,-101.77216999999999,"(32.59033, -101.77217)",POINT (-101.77217 32.59033),None_Found,Texas,Dawson County,United States,0.0
Acme,371,Valid,H5,75000.0,Found,1947,33.63333,-104.26666999999999,"(33.63333, -104.26667)",POINT (-104.26667 33.63333),None_Found,New Mexico,Chaves County,United States,0.0
Acomita,372,Valid,"Pallasite, PMG",3956.0,Found,1962,35.05,-107.56667,"(35.05, -107.56667)",POINT (-107.56667 35.05),None_Found,New Mexico,Cibola County,United States,0.0
Acuña,373,Valid,"Iron, IIIAB",217700.0,Found,1981,29.316670000000002,-100.96667,"(29.31667, -100.96667)",POINT (-100.96667 29.31667),None_Found,Coahuila,Municipio de Acuña,México,0.0
Adams County,375,Valid,H5,5700.0,Found,1928,39.96667,-103.76666999999999,"(39.96667, -103.76667)",POINT (-103.76667 39.96667),None_Found,Colorado,Adams County,United States,0.0
Admire,380,Valid,"Pallasite, PMG",180000.0,Found,1881,38.7,-96.1,"(38.7, -96.1)",POINT (-96.1 38.7),None_Found,Kansas,Lyon County,United States,0.0
Adrian,388,Valid,H4,22600.0,Found,1936,35.15,-102.71667,"(35.15, -102.71667)",POINT (-102.71667 35.15),None_Found,Texas,Deaf Smith County,United States,0.0
Aggie Creek,393,Valid,"Iron, IIIAB",43000.0,Found,1942,64.88333,-163.16666999999998,"(64.88333, -163.16667)",POINT (-163.16667 64.88333),None_Found,Alaska,Nome,United States,0.0
Ahumada,419,Valid,"Pallasite, PMG",52600.0,Found,1909,30.7,-105.5,"(30.7, -105.5)",POINT (-105.5 30.7),None_Found,Chihuahua,Guadalupe,México,0.0
Aiken,421,Valid,OC,956.0,Found,1936,34.2,-101.5,"(34.2, -101.5)",POINT (-101.5 34.2),None_Found,Texas,Floyd County,United States,0.0
Ainsworth,422,Valid,"Iron, IIAB",80650.0,Found,1907,42.6,-99.8,"(42.6, -99.8)",POINT (-99.8 42.6),None_Found,Nebraska,Brown County,United States,0.0
Akron (1940),430,Valid,H6,1050.0,Found,1940,40.15,-103.16667,"(40.15, -103.16667)",POINT (-103.16667 40.15),None_Found,Colorado,Washington County,United States,0.0
Akron (1961),431,Valid,L6,4000.0,Found,1961,40.15,-103.16667,"(40.15, -103.16667)",POINT (-103.16667 40.15),None_Found,Colorado,Washington County,United States,0.0
Alamogordo,449,Valid,H5,13600.0,Found,1938,32.9,-105.93333,"(32.9, -105.93333)",POINT (-105.93333 32.9),None_Found,New Mexico,Otero County,United States,0.0
Alamosa,450,Valid,L6,1800.0,Found,1937,37.46667,-105.86667,"(37.46667, -105.86667)",POINT (-105.86667 37.46667),None_Found,Colorado,Alamosa County,United States,0.0
Albin (pallasite),455,Valid,"Pallasite, PMG",37600.0,Found,1915,41.5,-104.1,"(41.5, -104.1)",POINT (-104.1 41.5),None_Found,Wyoming,Laramie County,United States,0.0
Albin (stone),456,Valid,L,15400.0,Found,1949,41.41667,-104.1,"(41.41667, -104.1)",POINT (-104.1 41.41667),None_Found,Wyoming,Laramie County,United States,0.0
Albion,457,Valid,"Iron, IVA",12280.0,Found,1966,46.83333,-117.25,"(46.83333, -117.25)",POINT (-117.25 46.83333),None_Found,Washington,Whitman County,United States,0.0
Aldama (a),459,Valid,"Iron, IIIAB",11000.0,Found,1985,28.83333,-105.86667,"(28.83333, -105.86667)",POINT (-105.86667 28.83333),None_Found,Chihuahua,Aldama,México,0.0
Aldama (b),460,Valid,H5,66.5,Found,1996,25.05,-106.0,"(25.05, -106.0)",POINT (-106 25.05),None_Found,Durango,Santiago Papasquiaro,México,0.0
Alexander County,464,Valid,"Iron, IAB complex",192.0,Found,1875,35.75,-81.25,"(35.75, -81.25)",POINT (-81.25 35.75),None_Found,North Carolina,Catawba County,United States,0.0
Algoma,470,Valid,"Iron, IAB-sHL",4100.0,Found,1887,44.65,-87.46667,"(44.65, -87.46667)",POINT (-87.46667 44.65),None_Found,Wisconsin,Kewaunee County,United States,0.0
Alkali,474,Valid,H6,30.47,Found,1998,37.86667,-117.4,"(37.86667, -117.4)",POINT (-117.4 37.86667),None_Found,Nevada,Esmeralda County,United States,0.0
Alkali Flat,55662,Valid,L5,28.0,Found,2011,32.306,-108.9038,"(32.306, -108.9038)",POINT (-108.9038 32.306),None_Found,New Mexico,Hidalgo County,United States,0.0
Allen,2277,Valid,H4,1407.0,Found,1923,33.1,-96.7,"(33.1, -96.7)",POINT (-96.7 33.1),None_Found,Texas,Collin County,United States,0.0
Allred,2280,Valid,L4,6570.0,Found,1978,33.1,-102.95,"(33.1, -102.95)",POINT (-102.95 33.1),None_Found,Texas,Yoakum County,United States,0.0
Almelo Township,2281,Valid,L5,3180.0,Found,1949,39.6,-100.11667,"(39.6, -100.11667)",POINT (-100.11667 39.6),None_Found,Kansas,Norton County,United States,0.0
Altonah,2286,Valid,"Iron, IVA",21500.0,Found,1932,40.56667,-110.48333000000001,"(40.56667, -110.48333)",POINT (-110.48333 40.56667),None_Found,Utah,Duchesne County,United States,0.0
Alvord,2287,Valid,"Iron, IVA",17500.0,Found,1976,43.32222,-96.28889000000001,"(43.32222, -96.28889)",POINT (-96.28889 43.32222),None_Found,Iowa,Lyon County,United States,0.0
Amber,2291,Valid,L6,4532.0,Found,1934,35.16667,-97.88333,"(35.16667, -97.88333)",POINT (-97.88333 35.16667),None_Found,Oklahoma,Grady County,United States,0.0
Ameca-Ameca,2292,Valid,Iron,1.2,Found,1889,20.58333,-104.06667,"(20.58333, -104.06667)",POINT (-104.06667 20.58333),None_Found,Jalisco,Ameca,México,0.0
Amherst,2293,Valid,L6,8500.0,Found,1947,40.8,-99.2,"(40.8, -99.2)",POINT (-99.2 40.8),None_Found,Nebraska,Buffalo County,United States,0.0
Angelica,2300,Valid,"Iron, IIIAB",14800.0,Found,1916,44.25,-88.25,"(44.25, -88.25)",POINT (-88.25 44.25),None_Found,Wisconsin,Outagamie County,United States,0.0
Annaheim,2306,Valid,"Iron, IAB-sLL",13500.0,Found,1916,52.33333,-104.86667,"(52.33333, -104.86667)",POINT (-104.86667 52.33333),None_Found,Saskatchewan,Division No. 15,Canada,0.0
Anoka,2307,Valid,"Iron, IAB-sLM",1108.0,Found,1961,45.2,-93.43333,"(45.2, -93.43333)",POINT (-93.43333 45.2),None_Found,Minnesota,Hennepin County,United States,0.0
Anson,2308,Valid,L6,3900.0,Found,1972,39.33333,-97.56166999999999,"(39.33333, -97.56167)",POINT (-97.56167 39.33333),None_Found,Kansas,Cloud County,United States,0.0
Antelope,57455,Valid,H4,754.0,Found,2012,40.90183,-118.54465,"(40.90183, -118.54465)",POINT (-118.54465 40.90183),None_Found,Nevada,Humboldt County,United States,0.0
Anthony,2310,Valid,H5,20000.0,Found,1919,37.08333,-98.05,"(37.08333, -98.05)",POINT (-98.05 37.08333),None_Found,Kansas,Harper County,United States,0.0
Anthony Gap,56391,Valid,L6,347.36,Found,2011,32.00584,-106.56028,"(32.00584, -106.56028)",POINT (-106.56028 32.00584),None_Found,New Mexico,Doña Ana County,United States,0.0
Anton,2311,Valid,H4,41800.0,Found,1965,33.7825,-102.18111,"(33.7825, -102.18111)",POINT (-102.18111 33.7825),None_Found,Texas,Hockley County,United States,0.0
Apex,2315,Valid,L6,6.1,Found,1938,39.75,-105.2,"(39.75, -105.2)",POINT (-105.2 39.75),None_Found,Colorado,Jefferson County,United States,0.0
Arapahoe,2323,Valid,L5,19083.0,Found,1940,38.8,-102.2,"(38.8, -102.2)",POINT (-102.2 38.8),None_Found,Colorado,Cheyenne County,United States,0.0
Arcadia,2326,Valid,LL6,19400.0,Found,1937,41.41667,-99.1,"(41.41667, -99.1)",POINT (-99.1 41.41667),None_Found,Nebraska,Valley County,United States,0.0
Arch,2327,Valid,CV3,985.8,Found,1972,34.15,-103.22,"(34.15, -103.22)",POINT (-103.22 34.15),None_Found,New Mexico,Roosevelt County,United States,0.0
Arches,2328,Valid,L5,534.0,Found,2001,38.68867,-109.58516999999999,"(38.68867, -109.58517)",POINT (-109.58517 38.68867),None_Found,Utah,Grand County,United States,0.0
Argonia,2331,Valid,"Pallasite, PMG-an",84.0,Found,1940,37.26667,-97.76666999999999,"(37.26667, -97.76667)",POINT (-97.76667 37.26667),None_Found,Kansas,Sumner County,United States,0.0
Arispe,2332,Valid,"Iron, IC",683000.0,Found,1896,30.33333,-109.98333000000001,"(30.33333, -109.98333)",POINT (-109.98333 30.33333),None_Found,Sonora,Arizpe,México,0.0
Arivaca,47346,Valid,Eucrite-mmict,30.1,Found,1999,31.593909999999997,-111.37023,"(31.59391, -111.37023)",POINT (-111.37023 31.59391),None_Found,Arizona,Pima County,United States,0.0
Arlington,2333,Valid,"Iron, IIE-an",8940.0,Found,1894,44.6,-94.1,"(44.6, -94.1)",POINT (-94.1 44.6),None_Found,Minnesota,Sibley County,United States,0.0
Armel,2336,Valid,L5,9200.0,Found,1967,39.76667,-102.13333,"(39.76667, -102.13333)",POINT (-102.13333 39.76667),None_Found,Colorado,Yuma County,United States,0.0
Arriba,2339,Valid,L5,31100.0,Found,1936,39.3,-103.25,"(39.3, -103.25)",POINT (-103.25 39.3),None_Found,Colorado,Lincoln County,United States,0.0
Asheville,2347,Valid,"Iron, IIIAB",800.0,Found,1839,35.58333,-82.53333,"(35.58333, -82.53333)",POINT (-82.53333 35.58333),None_Found,North Carolina,Buncombe County,United States,0.0
Ashfork,2348,Valid,"Iron, IAB-MG",27000.0,Found,1901,35.25,-112.5,"(35.25, -112.5)",POINT (-112.5 35.25),None_Found,Arizona,Coconino County,United States,0.0
Ashmore,2349,Valid,H5,55400.0,Found,1969,32.9,-102.28333,"(32.9, -102.28333)",POINT (-102.28333 32.9),None_Found,Texas,Gaines County,United States,0.0
Atlanta,4886,Valid,EL6,5500.0,Found,1938,31.8,-92.75,"(31.8, -92.75)",POINT (-92.75 31.8),None_Found,Louisiana,Winn Parish,United States,0.0
Attica,4890,Valid,H4,5622.0,Found,1996,37.25,-98.13333,"(37.25, -98.13333)",POINT (-98.13333 37.25),None_Found,Kansas,Harper County,United States,0.0
Atwood,4891,Valid,L6,2100.0,Found,1963,40.51667,-103.26666999999999,"(40.51667, -103.26667)",POINT (-103.26667 40.51667),None_Found,Colorado,Logan County,United States,0.0
Atwood (b),4892,Valid,OC,77.0,Found,1964,40.51667,-103.26666999999999,"(40.51667, -103.26667)",POINT (-103.26667 40.51667),None_Found,Colorado,Logan County,United States,0.0
Aubrey Hills,56393,Valid,H6,560.8,Found,2010,34.38063,-114.16705,"(34.38063, -114.16705)",POINT (-114.16705 34.38063),None_Found,Arizona,Mohave County,United States,0.0
Auburn,4894,Valid,"Iron, IIG",3630.0,Found,1867,32.63333,-85.5,"(32.63333, -85.5)",POINT (-85.5 32.63333),None_Found,Alabama,Lee County,United States,0.0
Augusta County,4897,Valid,"Iron, IIIAB",76000.0,Found,1858,38.16667,-79.08333,"(38.16667, -79.08333)",POINT (-79.08333 38.16667),None_Found,Virginia,,United States,0.0
Aurora,4901,Valid,H4,1000.0,Found,1938,36.33333,-105.05,"(36.33333, -105.05)",POINT (-105.05 36.33333),None_Found,New Mexico,Colfax County,United States,0.0
Axtell,4911,Valid,CV3,6200.0,Found,1943,31.66,-96.97166999999999,"(31.66, -96.97167)",POINT (-96.97167 31.66),None_Found,Texas,McLennan County,United States,0.0
Babb's Mill (Blake's Iron),4915,Valid,"Iron, ungrouped",136000.0,Found,1876,36.3,-82.88333,"(36.3, -82.88333)",POINT (-82.88333 36.3),None_Found,Tennessee,Greene County,United States,0.0
Babb's Mill (Troost's Iron),4916,Valid,"Iron, ungrouped",6400.0,Found,1842,36.3,-82.88333,"(36.3, -82.88333)",POINT (-82.88333 36.3),None_Found,Tennessee,Greene County,United States,0.0
Bacubirito,4919,Valid,"Iron, ungrouped",22000000.0,Found,1863,26.2,-107.83333,"(26.2, -107.83333)",POINT (-107.83333 26.2),None_Found,Chihuahua,Guadalupe y Calvo,México,0.0
Bagdad,4920,Valid,"Iron, IIIAB",2200.0,Found,1959,34.613316999999995,-113.398967,"(34.613317, -113.398967)",POINT (-113.398967 34.613317),None_Found,Arizona,Mohave County,United States,0.0
Bald Eagle,4924,Valid,"Iron, IIIAB",3200.0,Found,1891,41.28333,-77.05,"(41.28333, -77.05)",POINT (-77.05 41.28333),None_Found,Pennsylvania,Lycoming County,United States,0.0
Ballinger,4930,Valid,"Iron, IAB-MG",1250.0,Found,1927,31.76667,-99.98333000000001,"(31.76667, -99.98333)",POINT (-99.98333 31.76667),None_Found,Texas,Runnels County,United States,0.0
Barrilla,4952,Valid,H5,11100.0,Found,1994,30.78333,-103.46667,"(30.78333, -103.46667)",POINT (-103.46667 30.78333),None_Found,Texas,Pecos County,United States,0.0
Bartlett,4953,Valid,"Iron, IIIAB",8590.0,Found,1938,30.83333,-97.5,"(30.83333, -97.5)",POINT (-97.5 30.83333),None_Found,Texas,Bell County,United States,0.0
Barwise,4955,Valid,H5,10400.0,Found,1950,34.0,-101.5,"(34.0, -101.5)",POINT (-101.5 34),None_Found,Texas,Floyd County,United States,0.0
Batesland,4973,Valid,H5,2500.0,Found,1961,43.13333,-102.1,"(43.13333, -102.1)",POINT (-102.1 43.13333),None_Found,South Dakota,Oglala Lakota County,United States,0.0
Bayard,4978,Valid,L5,75000.0,Found,1982,41.81667,-103.36667,"(41.81667, -103.36667)",POINT (-103.36667 41.81667),None_Found,Nebraska,Scotts Bluff County,United States,0.0
Bear Creek,4982,Valid,"Iron, IIIAB",227000.0,Found,1866,39.6,-105.3,"(39.6, -105.3)",POINT (-105.3 39.6),None_Found,Colorado,Jefferson County,United States,0.0
Bear Lodge,4983,Valid,"Iron, IIIAB",48500.0,Found,1931,44.5,-104.2,"(44.5, -104.2)",POINT (-104.2 44.5),None_Found,Wyoming,Crook County,United States,0.0
Beaver,4985,Valid,L5,25628.0,Found,1940,36.8,-100.53333,"(36.8, -100.53333)",POINT (-100.53333 36.8),None_Found,Oklahoma,Beaver County,United States,0.0
Beaver-Harrison,4987,Valid,L6,925.0,Found,1979,38.48417,-113.13638999999999,"(38.48417, -113.13639)",POINT (-113.13639 38.48417),None_Found,Utah,Beaver County,United States,0.0
Beeler,4994,Valid,LL6,11620.0,Found,1924,38.53333,-100.21667,"(38.53333, -100.21667)",POINT (-100.21667 38.53333),None_Found,Kansas,Ness County,United States,0.0
Beenham,4995,Valid,L5,44400.0,Found,1937,36.21667,-103.65,"(36.21667, -103.65)",POINT (-103.65 36.21667),None_Found,New Mexico,Union County,United States,0.0
Beer Bottle Pass,4996,Valid,L5,8.9,Found,1999,35.66117,-115.33333,"(35.66117, -115.33333)",POINT (-115.33333 35.66117),None_Found,Nevada,Clark County,United States,0.0
Bella Roca,5003,Valid,"Iron, IIIAB",33000.0,Found,1888,24.9,-105.4,"(24.9, -105.4)",POINT (-105.4 24.9),None_Found,Durango,Santiago Papasquiaro,México,0.0
Belle Plaine,5004,Valid,L6,78800.0,Found,1950,37.31667,-97.25,"(37.31667, -97.25)",POINT (-97.25 37.31667),None_Found,Kansas,Sumner County,United States,0.0
Belly River,5007,Valid,H6,7900.0,Found,1943,49.5,-113.0,"(49.5, -113.0)",POINT (-113 49.5),None_Found,Alberta,Cardston County,Canada,0.0
Belmont,5008,Valid,H6,25300.0,Found,1958,42.73333,-90.35,"(42.73333, -90.35)",POINT (-90.35 42.73333),None_Found,Wisconsin,Lafayette County,United States,0.0
Benedict,5017,Valid,"Iron, IIIAB",16380.0,Found,1970,41.0,-97.53333,"(41.0, -97.53333)",POINT (-97.53333 41),None_Found,Nebraska,York County,United States,0.0
Benjamin,5020,Valid,H4/5,51800.0,Found,1969,33.58333,-99.8,"(33.58333, -99.8)",POINT (-99.8 33.58333),None_Found,Texas,Knox County,United States,0.0
Bennett County,5022,Valid,"Iron, IIAB",89000.0,Found,1934,43.5,-101.25,"(43.5, -101.25)",POINT (-101.25 43.5),None_Found,South Dakota,Jackson County,United States,0.0
Bernic Lake,54851,Valid,"Iron, IAB-MG",9162.0,Found,2002,50.43845,-95.52937,"(50.43845, -95.52937)",POINT (-95.52937 50.43845),None_Found,Manitoba,Division No. 19,Canada,0.0
Bethel (a),5030,Valid,OC,18.3,Found,1968,34.23333,-103.38333,"(34.23333, -103.38333)",POINT (-103.38333 34.23333),None_Found,New Mexico,Roosevelt County,United States,0.0
Bethel (b),5031,Valid,H4,56.8,Found,1968,34.24667,-103.395,"(34.24667, -103.395)",POINT (-103.395 34.24667),None_Found,New Mexico,Roosevelt County,United States,0.0
Bethune,5033,Valid,EH4/5,67.0,Found,1941,39.3,-102.41667,"(39.3, -102.41667)",POINT (-102.41667 39.3),None_Found,Colorado,Kit Carson County,United States,0.0
Big Horn Mountains,50765,Valid,H4,91.9,Found,2006,33.71333,-113.275,"(33.71333, -113.275)",POINT (-113.275 33.71333),None_Found,Arizona,Maricopa County,United States,0.0
Billings,5047,Valid,"Iron, IIIAB",24500.0,Found,1903,37.06667,-93.55,"(37.06667, -93.55)",POINT (-93.55 37.06667),None_Found,Missouri,Christian County,United States,0.0
Bishop Canyon,5058,Valid,"Iron, IVA",8600.0,Found,1912,38.0,-108.5,"(38.0, -108.5)",POINT (-108.5 38),None_Found,Colorado,San Miguel County,United States,0.0
Bison,5061,Valid,LL6,11000.0,Found,1958,38.306670000000004,-99.71,"(38.30667, -99.71)",POINT (-99.71 38.30667),None_Found,Kansas,Ness County,United States,0.0
